business id,stars
-0QtTRrAMn6DKLZNef3Ojg,5
Z05x0rRLP93Rn2een6jRWg,5
#NAME?,3
oO5jC3tOmvIy7JDExKYl2g,3
A40rICFGj7b7OU4beaUYjw,3
NjK53n6gjgWkm_YAyx6ECA,4
6sCdVRtmhJgNqKh9Vx6JXw,1
mDtkfwIp-GQKAwVfqIGVbA,3
WpswWSp1zHdxrZC4TftFJg,5
3wCFVXc8Uvs8G2MsvlsO6A,5
1LM9PRDlmBpIgBKdAAWIZA,4
RaVI3l5uEbH5dD2bJJzObw,5
J_VOObYtNAsg8HQ5wViiPA,4
7sb2FYLS2sejZKxRYF9mtg,1
MeSrAvgBNWHP2Js2--b6zw,2
JEd-lj4E6WdCAOhcHz7UuA,2
k7WRPbDd7rztjHcGGkEjlw,4
w4MypAX8UIaJq-mhCZBq2A,1
oXSnH3yxo4qMPHtLjEdwFw,4
VVANVZo9Q8WIR9O7YBnSNA,5
Lie3btnttaXYYc1K8IjDWA,4
Aj3GKsNMzIpxCaqLruSoFw,4
9XkK3G5juzkCeiQn_99V2g,5
2Oz0VGwBgo3Dp5Az5WUoww,4
s4A_aLo5t7aOd0Kb0GWa2w,3
qhagbvK-Pv4cGGghJ7gXBA,4
ZW5ReCY3B9_TekUYWhr7HA,4
rmmIC5szAimxRnqQx3RUQg,3
gyJRkxqN3b0ib_evxt3mqQ,3
TH4F_uvWUCKMNPCYOsHY_Q,4
Sww7tyZNFdYfVHMSjKITdw,5
UQMQDq8yuxnyQyBIoKhzoQ,4
cJTziG8b7bW-FSvgFeLi_Q,5
Xsfu3y0Wz-u7TRXQDTP0tQ,1
vOQ37XBxWePPfS5HJ7SoHw,4
NgioF61Bs9YNLBg0o9I-Uw,3
ayi6dknB8yFAixYyNZd4MQ,4
M9Y5pCkLFz9RTzPMndo15A,4
Iu2ZINWwyrt9gXliykBEKQ,3
ppoOoE1YTERcWdFfh25qHQ,3
fuAb-eyHLqVdN4Hs5aDxUg,5
dWliPaP9k43hSKGSujNFXg,3
Jgvct3--kRbLCkZ6SkOi5g,2
4oKjxCUVzCUmhHoSQHzajg,2
FKQUxOfW_W5R4OTut4G1Vw,5
djPTbIprBXGqaV-D8eq77A,1
7w1jHGZ3kBYuTHa9nmjRyQ,5
Z1HnNAGBt0y9uZX1a1_9sQ,4
LEjqerdPMbuPvvFxgGnJwA,4
6hwYxnND6eqqKRtUZD-Ksw,4
ifkCEpYaSAUT3WVQNxwvXA,5
Mvov860xJuJyiOk_Olp8Sg,5
drNhiiDfuWAbuGcK3or8IA,3
P0IY-8h2q--Uiw6vKIJ3QQ,1
G_0sCzrx1lorflpihImUag,4
4l56EXyCWwPlPXcX9qq-jw,5
TFDT0ueZ3b3uyyMzhJFHTA,1
7fHPkHUO_tcjUUWJqP_aKw,5
GM3_MoAgPcyE1ozWxjy-XA,4
RSSZt1bcFHbvYYTI2he6lg,1
R4fBpgWzxwmLtT6cDMvgcg,4
dk7VpR5Xh7t28U99ASZz7A,2
L82O1ZFFQfjJxF0_PYWPnA,5
nPBG-UbMHDMdcnW-HncZNA,5
aLaIaJM9LsETSRPV1pllhg,4
#NAME?,5
k-yXVNxRRA3tDDqjgRJWhw,1
kUQwaqwxKlScAQNhRx2_2w,2
2NICrHy0I5rlEJmlt0ao9A,5
gHDlF6Dc-4EmxdsBsinygg,4
9w__PBhBCwiL8G4HbyFAsA,3
IHt79wxZHkD7QSzlDRDivw,5
ot_dtez-8ngRgH0h2G24Gg,4
AaQFvrcLXzPq8TtmIwpbfg,5
QprhQn2o-KbsfG1yKRmEmQ,4
sgmQki4RpkR9qJUOPaph3A,4
9cuklQaqN2d3WA0Ef6jECg,3
iX0XUpk34WqHfUuLjPhR9g,4
grZEbAsZwWA3yJMwDRl0Nw,4
QazMQbDuwUjOsrKHf6Km7Q,5
e5NgmNd8Y2JJ4YzDFoo5Ow,4
JE8FVuAJgoPVwou6NzYe3g,5
wik8LiLFITAiJMuI4mSTAA,5
rEF357TRqpdY_VIM64OwXA,5
tuFTiwLoZxa_0WaC8WtFtw,3
9n8jDTvkOjoH3fD_Y9KC1g,3
3AiugU7N_7fhpEob-yc83w,5
Wajw_eLLNwapDQI2LLQHHg,4
c_ZDTkfDlfzLm0a3osk1ow,5
0_mJttUgHIzC-NO18gcgBA,5
edVhUxTKz4nn5-qF7Ix_7g,5
RXYbsN0FgaiTXZqSO2s7nw,5
bUGtQAzsJ8Z-Y8vBtY6aPQ,5
8nuw6au-G4aYydLoXHwMCA,2
_xcDTH9G4LDqADfpmok6SQ,3
X5uxdU9GHoUAqo2wmbg3OQ,4
61BtQLwM5QPI9taQ20owVA,4
YrHVGQ8_Dcs5xCe78CvGmA,4
Ovbf3AI8RTgT1f4-Bu4jEA,1
54rjpC8YuM3QN_QbFGmLAg,4
ktcMeKIoDA0Dk11Wcpx9xg,4
dCgWmN4DuGBSDG4liWH3OQ,1
kt8gBE0TcSC_Srrxg98Mow,5
9JNqGnvTjP_tb9KnswHpGg,1
kRWmJMC06q2J4avAUzxLag,5
xHZmM-kGXqOfmQNTm0T05g,5
axZSFXdaJ0KE5auPwBllRQ,4
A7P_PJ3HCKqC4aNUEXJAug,2
NxHLCT3PuylmuEDOsZfxWg,1
1I555FApTVfQA9QR9GyIMg,1
Z6pNPcfT9Apkk-DE0Ent5Q,1
OCkD2DMtbdzUCfzvLLbM_w,3
aME5_yvkBqKH9v0ZDubIeQ,1
UDE4VL0k8Zrko7RkJ4agGQ,5
Bo53nDtkmu0gAWraONir1A,4
xrXly1uXxChGkUUwak4xOg,1
W4LRU508M_TRjShk8lqVyw,3
NuxrRTI2IM_vMk11vKA1ZQ,4
3OydhBpmK8ZSA3Uwv3BK7Q,4
qdtfcYMROGZVvYcE9F23yg,5
sbcMKOaLJTIYXpk0jDw7Fw,3
_p5oMYHQ4QIOqId1rehUzg,1
hMweaxO13WA56LiNQUmDTw,4
QyddvTj0giXJkRMmFMUKJg,3
o9PN5VhdfH7RViCBejG5sw,5
#NAME?,3
Gx3mxDNDd4XX897CgsAYNQ,2
EGIJ7sfXa5ha89fBxJsTuQ,3
pCFazBS7GS62fOf08NaUUw,3
VDgEL_uU2-8qnLcn9eXcdQ,3
iBvF9Oy9UdOrXvTlxNHyqw,5
jdIVIQeNBDyYCpFIy52Cgg,5
oUdmQBw8RZER1gf18xpTPw,5
Uxm9N6jwmJybOv1NcBbnRw,4
IE-FSNn9Zx9YFx3nJV4C1A,3
6E9tAjAS_sWBvOj7UAnWDQ,3
pCG8zf1IAnc9NFdPYJKdnQ,4
rA3dARCXXM5Lls-t__3Frw,2
sARzImc8FSj8xiNkcLVN_Q,2
6lgRm13PvA6iMGc7PmqK9Q,5
GmhN8Jc1xJ-45dHva97TJA,5
9A-SbsQJ9efK57oW3GsAlQ,5
OYINXFNsJH1th423Pb3qxw,5
issNocLJCc1YbTdnwEIlXA,5
T8Z5LpR4gJXexRk-33P4LQ,4
bPLyOh-ul8azUSgZmyR2vg,2
dDKhRQlw_OVsPLQAGAeNyA,3
Fw3CZcolmDl-Ew84yNEwIw,4
1q7pY0KDlJJC_wNdGdSs7Q,3
btNOTgFB8RNVTfLjtTYMDQ,5
kvqULv65K7Zie2cYv6e6RQ,5
4SWx95nlvFKzI9uzpQ6wjQ,1
pqsNkM5pgbio1x-2HQoefw,3
Gml97gSULiA6HFjie01d3Q,4
3f8MM0antF98zPbqcteYNg,4
9VhZRkmyoEho58vmnMh_Hg,5
YyyqcbVyoBo4wPsgowUtUQ,4
u6ylhDrUV1v6g5Aex8rebw,3
n0uQJgo-eIZOYcmRNYnRwQ,3
kQGJ5QUJ0BAIpmYYtf7Uqw,1
ot2d3TD3q54Oj05TXqhp3Q,4
sT-KHTgJtjX0T5kESFDuUQ,4
UD3G6VlGBJ1GxKaKVtB-8A,4
Ws8V970-mQt2X9CwCuT5zw,5
nJBwEYaulNXHPAUP0OBRtg,4
_79Rh-ZHS_0TTXBdIsslQA,2
KJM7tOTqSqqe414cKs6L7g,5
#NAME?,4
Fe7BcdqP3TdAFkEdZSD1DA,5
IBa73HTOPcKkRw4wennYaQ,2
L_LjeIL2qW0r-BkDqDRcFA,4
fTinoZylgiozO8-LRy4REg,1
oQIm77kYhudya-36pZ-3_w,3
eY2i8JbK0AnFvMs-CyV39w,1
gtHH0BgHFSXc-Z1seIWJ1g,4
p1MZyPUMflxMARQ6I8X3Kw,5
x4eptNxzj43ihrk0nZB_OA,1
WMpXWa8iiEaDzb4vLTZjcw,3
cUxsG0rgpE18dMyvyw8Gdg,3
RX8Q4_nu3VnAwXtHdgAKCg,4
SnZhLM5l_xonNL6FUNlUhA,4
WM7Ckyt1oh2LaQPdkYhMwg,3
BGNQxNjJhIDtHqJh5mT_cA,3
dusfDBtqQ8OoFoGNAupbTA,4
0HG02r8ri7GEFwuwmdHCyg,1
PAcD5cYk9yFtgUYvejaVfQ,3
rBko32y5vK13SD_sW3AG_g,1
GObl25UPi1_0NxeFjwpiNQ,1
wwgRu0TAMX8rfRhsiI0ifQ,2
SZyrTU-tuZt6d9L6nDxyEQ,4
VA1EzOaPQDb2Vm6Y2mLwkA,5
x0LohgBoD53hIa3BMM00PQ,4
7AcewhFBJmOV44rDkq_pVQ,5
Q-MFNKDGQ7Q5WrMmyJvcVQ,5
fRu_POqPowUo6nHSRMjOPw,5
GfYzz2Dnnn0CqeDqROAKTQ,4
THfsY3HTXVVU4NnyK4jvaA,5
SeGmGvFWi58zGOq1O4953Q,2
yfwVSuLEIDjRdMfypw9dxw,2
qJpdQgfCNiD_pHNx3XFj6w,5
_XN-GwzZwAyIqLKJsl2htg,5
OCzor6KH_4WPbWjwyzG0GQ,5
AFRfPvNlnI2B3eUbjUQ7yw,5
mPuJAD2dEw3Wax-JlUnEBw,4
A4ZSAnlWFkwU8ElTeR452w,5
IcRLhuxPHnyxW8bJ2llueQ,2
1qukytvAndMQU2QeIE1KLw,1
0Tutx9JhCi_HE6MUnbh5vw,5
eiwjBnp1LzDFeCYQ5L693Q,5
QIn3nMX3ywY8a2bCpyQcRA,5
dR_QSP5ngGYiUkxzDUYLmQ,2
0wW9PasC8pw8SY7rlY3ZKw,1
jlF81N1Hr9tANTfMSRWsLA,2
i9stbpom_5FexMSWIYFErw,5
8ZRoI8xX4TxW_0Eu1fX2ww,5
86Nva-2rMDMTEtjUZx5toQ,4
wsbYymWUVBsry9yxeLZc6Q,5
zKacC3jzdl9MJLkczFI6qg,4
e5dWTmERqPbB8sr4bk6OOQ,5
pw09B1aBMNi7eYQnSR0UiA,3
pAQwza9U8OLY65Q73pAnxQ,1
3uS4F9GNtMbujrnszfFaeA,5
J4nJBVj3cC0n1dqDhr3xCQ,4
R79Hir871EF-kRLIBPy9qg,4
BPWZRoeUQaKg5jAqLGkbMw,1
x_0yNXZdDFh64t5n_Lfh7A,5
s3QwmJ77BR3vAekloPd_pw,4
VffPadjfO1UQfFpWJnMeWQ,1
lnZhnZzBiG5rD9brVv5uXA,3
20IT6ijCZ9hzFWTFNtOw1g,3
#NAME?,4
YTNgCm8-TlyLvkBXCGxeMg,1
TPGHJuQ3LBPNZMzhSCEq1A,3
K0q4_mfPHP4CZYHpEWTNcw,5
o9k4l0uD02EdsbVio_XbGQ,1
RIHydChuDTrfuuvr8TzH4g,4
Q4k9QMbhZoyzwN7zFx0fMw,5
dGhxlcnDVihFBaqJ3yrfMw,5
bFFqpUl8Ix7CYPem9CxpFg,2
l_ph7O9NYyEjMwpSc_TLTw,2
p8HvhJZ-_EHhmUVmZN15gg,5
dNvhq30uJonA8hWm89HbWw,5
lrhJTOjs0FkhmCn6CVK3JA,1
UVv_gn6YgJ8Oy7WqY4-PnQ,4
GYgkmreQorRd5wJg0Pvnfw,3
msq441xpTMAdWuOtn9t30A,4
CC8AIB3g1d88YVpmaUsVgA,5
yCpV8xOioXIVwQ38nfh_NQ,3
4zNvBpxABIbXR4GUbwO3Ow,5
#NAME?,5
6eCbK0Fg9N_DbdluVQx-pA,3
wF_CCcKxNF3sf6UxFjzXPA,2
hQYhybAvH3hbheZWvW41_A,5
rPbZ7wqaGjB1BmypyUXkhg,5
sNn7E_l6jb2WXyzUd-j7Kw,1
w2AyCUJBPvjb2fMma8sL5g,4
2yPA4LfSizfZj9mcPiowWg,1
4revUiH2pE65iffL13LNMQ,4
sVm4FGqE5Xakaq_qcrtiYA,4
F1ISXp1sC0iQ2Ee138J73g,1
IFr8JOyjuMjf0xrmAJmsVg,1
CRht4ujXUsr95xfGoZVmQw,1
2o1FDgi2tzN3_d4Xrx0K-w,1
hDL3Q-GNQlOuE04_zWEMJA,4
za9qr9ZZWLTfEgTfogRbUw,5
YvrylyuWgbP90RgMqZQVnQ,5
i0sp8DNw3FolMn-uGIkVyw,5
HSgXxoc3Hx0z0rGM40svZg,5
LcYrqMhUO_TITSXFk_SjJA,3
gWeYW0E5Tfmmj_9fugfLNw,2
zrMpy_uQ5_77YapMkp8lUA,1
3BrBjsehyraTV2z4_jh1jw,1
1muT5zEqoC4qp9ms08qJtQ,4
5NOr85QxrXyiDmck_tjPCw,4
zQlaDJqp3c_HAuYP5Ukk3w,5
e_vguiiAy096g8-e0oQDDg,1
byjh4OH-ArGERRWw-ifeug,2
JmChdWv_jfOXaItoDfv6yQ,1
pOtdsa2yiFeNs4VdoAGGqA,4
CQandyTihM0EvNlaG5-FIA,4
zFPM4XMRLltFPC_jiRPskg,1
O8AtgiDbu8zfofuiuBukYA,4
9U4Tqt5SkZKQ6eeH6IPSxQ,5
StzhG702lMPU_1Z7XZgxSg,3
5T9g2sThvSXQ2CW6gtmmzA,1
7omjRsgGEJQ5Zl5yJgGtDA,5
U1RvFnS-j6ItZ8VJGyncog,4
fEX4-PHpaAJqO2tBtMr9xg,3
OFAiA6En2HD0CqLkFDCNpg,4
zf4vYcMA3WqeYGG31sBfQg,3
gU91tpq-gtMMwMfvGBlpYA,2
pCunE3wX3W7LUQHcr17Hxw,1
cOJ1uIVIHCiefUyWG2wDfw,5
GWw20eZdI3jTlqJK0ClIWw,3
b8-lt7cnQpcvHM6Qre-WZA,4
vfSyQNaDyenryrYIC4Nu6w,1
sdCTNVvCvB2O3Qy_xtB9rA,4
F51GjZ4vKJxT9CBU0_7vuA,5
vYvoVBuOJo_LYjQ-e31mdQ,1
bZG35BzdM7gpYPf1hUoyxg,5
bAi83FNMfQMbwxLvMGPt0g,2
5s7WR7AUQDAOXMNKMCdd_Q,5
gk_VKgx57BujzRSoQ4S47A,3
e49eXgKVuR-lsL0-D4vzDw,4
Hpi9raHlFm6prTSzFHTurg,4
Z0U46Uee8TNY_rZXqBeHjA,5
Dc_YBPG6nQDf2WpWMJsdmw,1
dZB5VuI4mCVRz8qQUwUgCg,1
lYbyy6TTmpk_mlYuYAWkDg,5
2pmOI_mrn1ZWB88IeiOMkA,1
4ggOHxvlxnF0a00hDDVbnQ,2
K6A1a9m5_irrsmH6a57oNw,4
OqWYJ_GYHnJFpple7dUBrQ,4
gECTGhoToWi4PPxhSlJ40g,4
qFcf0Rz1NXw1HUajBstMoA,5
Nmxh4dUE952kjXDZOUHFVQ,3
E9fhAPEnwiKkH85gmuYbdw,5
zNqmhbe6rWU8exd-PHURyA,2
YDDWPuh3dgRF99TS_Yqv_A,5
U7xPpLet56Zhi5GDZNlmoA,4
f1loh_1c_zp6P1Zv9KSaPg,1
wvCU61bSTtO8Cj7dhyrfMw,5
fJ1bjai10zAHCsG6bij8jg,4
eG4qK8z7StbLMGCpZfJa2w,5
Gmm0W1pNa7HVIyVn7K6Rlw,3
7K_yGsP6CVy1-hUpQvnQRg,3
ICy-YxFn_DD86_LV0ye5cw,3
efK5mjVPxdmqFZT06S4dzA,4
II2EQ4UKXcHbzT62uGacPw,2
uqKwC97wBEcNdzYw_SBjlw,3
9sfoeSIiVhZdF-8bIGcq_g,5
h5ZeHDpJXHkB-Sqa5gKsQw,1
lW0HqE9Ysf2nxb7D5WGBNA,5
eS8OuIk6_fMNNslFnj8noA,4
ovxHACjVjutw2jJqxJwHUA,4
Rp6HUt3FfkBgVN_bzQpvJw,1
V1QqMRnusTzzgfywd3OYsw,4
N6tJKe0h1NJgVm86NDg7ug,4
yI5_S0b1Z6pEEaRajy3XQw,1
d7S0CLqE_v4fVJLPhY1IDA,1
SZmei3pS7PxeIiPCQ5n3HQ,5
X1YizhoJ_V6bOxTS2qkdIw,4
jSP7YHuFyUoupH1reMkZlg,2
cLUoCKZGS8IJDStYsAA3Xw,5
3NbKnD5bI3tU-tNM-Y0TGQ,4
OIqUB55RM-o4OK9ZwpjmGA,1
aNCLPEsrgB_gGwULOpYpqw,3
VNGQEuh44Pud682qjac8Hw,1
oD0jiSMgsQkAxScxOIQRRg,1
OXSVjoMQflcB1xRb6T7eFA,1
mEnJaayTlrP1WYPBWNhkUg,2
0Ge4hEQ8HYnrkfm8UHj2BQ,3
IDJwHQqQePBqIWX3723Ing,5
IL3qkg22Zb0s8B9aJYle9w,4
j4htyBDNBzrog6A_byqdDw,3
zHdMSjk9viL2MjCTT0l3Tg,4
9GunSuMIb9b8BTSCpr9VVg,2
24IRm_qaeKN5gFVdPb_s8g,5
kU-PnJKZfYycGfHYE719Lg,2
u2q_84hHvKGl5hKnAE7zNw,5
EbxaQO95C7PUNTmokE70XA,2
Si69ECHUu28iyEtgZz_EBA,5
MikiqSyk81UYT2Xd70xCog,5
zgQPuO-VubZxYvC06oCcJA,4
211CZ8QL7SrdW2UGMgHEUQ,5
MW4oUlTstLsUHhO87K1tXg,5
6H78unzSy1z4AafKHIsmTQ,4
07IlPDFwJWeogfc3Mm6SxQ,1
C75UPn41Uq2DJNCP74uTDw,1
BzZNKx6Des02RuAtT-uOPw,4
OCJjExcrJVgsV675pzMLPQ,5
66jwLkSd6M0cZulZrA3zcw,3
6pQ1DpZo6zygNc3qTch-iA,4
wqqpciqva5yN-c72SmvaOw,1
kQnTHh_KHyV-JbltviG8mA,4
4dTUIxcmV5zyN9kBOwvalg,1
02GctEso08hyhQpkqOftsw,5
MyDFeohoa_sZoQHycqO3wA,3
Q0fW4psOyHqGbkbF13ucqw,5
BoNd4_IkabByXNC66tE9xw,1
zMLuz0uKeWV0oF-xgAgWqg,5
wWjnhPzhG9-6jUyv-xxByw,5
H--ZetukzfZ8AO5968iJ5g,5
JFyRzHGYUdx3HwrkN7gEAQ,3
1JEx6hQwk7PpV5MA3B2hQg,1
mRxUCEoUUe-XsEYS1SlrTA,5
rYPlWpOli9wBsP4sdFE26A,1
wV-dhJCj7dmRhGWAQnxgsg,4
umYIc-FJg-3tsqoVaM-Mnw,5
4b0obS3v_NJNMjYz70XhkQ,2
1VAsBosvx02jpvIUxiKvmg,5
dHmLezNmX-VW8_Hfryv5tA,4
8IqZUA5qPR0O2MlVTOVSSQ,3
F8KqiFInqBTIG1lBuaB-Ew,5
sk2L4KcJbkkF6eHfjitGpg,3
sbm0jmhWui8YrvFgxnJ4kQ,1
oXJstptbVkL5dZ5p4YYYaQ,2
SgleOMvjLq3tMC1PrYwr-g,2
4soLvvDFrgG8lWrxoPTNWw,2
kt5WJ7JdB9xxuXnMoABQfQ,5
oRmCI0p2mvlrGwilJloFTQ,4
21aN-c-5CjugDRiSdjrH3g,2
-3pfhzz9CB7F2DpbF1Ko7Q,3
212rvQceJEiv5Ux6qas7vw,1
nQxYkbV4P2h2HqJB0nfpxw,4
ZRZlPFSn782DbSSXPb-i3w,1
A1bzA-MS7DJNvXiTQCf4Lg,4
jWr4pG-iXTxWmVPj8iGn4Q,4
a6RZ3ampzMPiu0drkw9WWw,3
UhCSu92r2XVPmhQET1c2Bw,5
ze1qR5KCkfL9bNAOYDE9tQ,1
M4XUx3T5Z05IVfNMPD3ZAg,1
4JHGVuanHAu5n8DxvVcuVw,4
P3pgWKV7j_ea-UqIaOnvvg,4
MMvrkQsrZJviAz2sLd_voQ,4
0ps5B5C6oNaRsGyUJzFCuw,1
oz6cHs3lhsN7tSWwekdBvA,5
cWGk2R8rNw7-X_DpNaBeCQ,2
bF1BnDBMLDeoJw7ani315A,1
lN-rsmIZPpaF6rF8WNPzdw,3
7D7rEiSc4fWwUZC9q086Ww,5
esBRj9uPRzwxaW4Lz1XGLA,3
st9MruZ-ETZyg9InSo5B2Q,1
eSl_XaTWJBW03uwJnwd0Eg,3
tGLz8WfLwSi221wgNh-0qw,2
bdNyoXY4yJ99derJRqhP3Q,4
Vstp2wIcpUCMw4TOgKUtTA,1
DCn1GSlpmvKbz-aY-M6FRQ,5
TITKSClNfrXFrWYdJffe-Q,4
7rLoG6F6kJYE_gPppl8_5A,5
nZvjGGWpzkPOf0ypOezoZg,4
p1FPUxkQfSFqJGIkrF4abg,5
uKWh_n81PJY7XTjPQib_yw,1
vmg_VdqXVOVhUoacU2pfdw,5
eHXUyMf64ynMzHaf0LdGgg,5
e--8ev5DbM_5cbveVTWAEg,5
Y1Y5aSg5YUFHkpqUnkydig,1
gfe0ijslocwd7TnSWpDnWA,1
dC_0up0uEGApy0VIjnDvig,1
l_eFv9Q9Q8RBLqfJJXi9ug,1
k22jEgrdzTYX3fwfY8pO2Q,5
MNcHg6VFkqvPNS_0n2bWsg,4
JUFIUjadF1rCMQJ01VOMow,2
SMkMBsGy6oAkv4r1boTCKQ,3
nWMMI1z73AZOCRMSw1b5SA,2
jvdZQPW2AwJOHYbQYPZq3A,2
hqvqLihniz0ynit9c36JHg,2
GItaJd9S14jY0FseuJzOEw,1
mGPyDmAZiKBQ0qlZBqBUTA,5
HHpmT7KqOwUp1z2B-OfLtg,2
AfQX_uQxqW0AydJP5Nujjg,5
umrovy4atXODdOu-DEpkbg,5
VCeI7ezMSSvkv7it0SvWfA,1
UduPcMWfIVMAYRaIIpzSog,5
mjDsDnoSghhIiht5cSjF4g,5
NVqJEUQnvdm4eTXhb3TcHQ,5
GiqQniByPQZJcwU6yvlgeQ,5
8YG7PRoZuHeKii0rtNvJFQ,4
EvXtwyE7dPl4U-bHz52PLg,5
jGgJHZdUOBHTgKn3KxEWMQ,3
QKQwGO-FKIWXlMFoE-bElw,4
tc0BL1PsdlIL-KHhfIqzbQ,3
AsKgcZUYfe6EtOcAE0mvQg,3
qDl34ITEzEQNypLSJzTJTw,5
yet25pliTnLGSqEiNs9k9w,1
pYq3_GetBLzBZ6OQPcplRA,3
ghVhlFpNhfBwWDFGSlt2JA,5
JZGObzUxfOsotOkp1pecdQ,5
qPJFqV1Xa4hfIonUzFqLkg,5
9xQiKTy6Jj6GQVsWK1ttjw,2
9HlkMsJdc7Q7sRSrxgOCsg,2
uLx2CuRcoGNC_ZiRzYRKwQ,3
q7jC-6uH7IieKu8PcT2gBA,4
FgjTvLYH24OVUK75uh8kiw,4
5vgieFiCubi43G6ciiFhNQ,5
tZB8K6RP7BPou0X2tZ-hDg,5
U1LB3sRMGTu_h7Sf9QdNoA,5
zxSfGIhK3hH3vVz_pS5eaA,4
Ke6EFXg402UmP6GeOW5Csw,1
zeY04IdSTpTidD0ewUqnbA,5
Clq09vq8uOjAbGY3BaQWDQ,5
iyFS4twFjCKfaKl7kUl3sg,4
b7BOLCyfE8Com3IglsVmdA,4
tP4r-lRzyhkGZuvZQ0n16w,4
isnRDc-Vke30nJEavzLSzA,3
wX1ORSDKPkA5ftE7F6UONw,5
7B4Gf3S2Dhmoatwh2-Wasw,2
RS1UzsLPt1pB_fwWxwWazw,4
U7fZfH9C4hj5BFRYaPOo2w,2
HGKB5QP25LRPbyK51dwLXw,1
CPVCdsx8deq0EHXKbMajBw,2
Uo8MsXiP7YaURIGJzQCjLQ,5
CNRXPwmj5EvSNdXnOXcpJg,3
Uda-CqNfow8Gh4rgtdhJZg,2
AFafWFYGKjJZ1pTvjnot2g,4
KnafX7T6qSAmSrLhd709vA,5
5yhNO4OIxXGGRzA5ULPF7A,5
ajjFfYbNbij-msLfX8KgLA,5
iI3jcwudiZYMVUeRPy-DwQ,5
J31x0oi8tjYutAzVJJgPzA,2
FZ6nk9Fg27KMgt7oiB0DGA,5
FcFnVG2NO2a6h6Mi86zaFQ,2
CVP-SrS92AIWKRdtUF9B-A,4
k5HrWyJcNvmAk6AVMwuMxw,1
0W4lkclzZThpx3V65bVgig,3
hqf_vF8G5F3pYBwCb8c5BA,1
AMM3qOH9DUQzJHm9Q3vHag,3
NhUUOdvvw_-VAvxdO4VhfA,4
P7udRUa4BZtlXWooVJcVIQ,5
Inh19I0xV64yJ9Q7qYXvtQ,5
CfeI-Qy1KzQV4vAdvLNY7g,5
#NAME?,4
lE6IYzKg9U8tUXjYpz35zQ,5
XAOOeEtTOlyRKdeX8cmAsQ,1
1HWH_BE_wMfX88cRoH-NCQ,5
#NAME?,4
5c-b0ALS_DyLvRCGrlCTjA,3
nFz-JHkh9EiMAh9YN10r7g,5
k9AaulyfonmUlkmI3uMiQQ,1
mBHYTLynxk-Ryq56QIx6cw,5
b50wGo03MpqkcrJWu9tqxQ,5
PcaUH8LAXd2aFbzMluYoyg,5
JyKpCxHriu379vBZdAEB3A,1
ECPWFe93D_VWHfsnkVBydg,3
LE94B7yvaxh0l_wh_yEpjg,3
H4N3wGaSJsy8hrNDtADmug,5
zXa-mSXf9rQoTHySNCdK1w,5
5sV9N8rB3TNBkp1K35WM5w,5
oMLBBua2QWmJfYOgwcFRXw,4
OxpdfbfDgd4xpZqc9IRlJw,5
oNGmV4CgUlmY84NJ4j7yyg,5
co8c1U1rLSI02s-AVzvJVA,1
L-ET62DqrmaXrUTga5Px6A,1
LBiHlJJve9UNszu1OHCYhQ,3
K0hEFxUJiwsiLOnIm4tHOw,4
Ja9rq5XExVsTFn9mnAJIJA,4
GcxE5hK_TaHP4EZFDYz2mg,4
__fMLrmv9M1_W4kBvR2VnQ,5
mHb5PqEb2qETQEPQXVVR-Q,5
t2QVTKD4PSS3vQxM3UP8Qw,3
_Sh-91Y5Wqas5ItCs1Z2IQ,4
GuAa3tTE3zSr05sUOQYXzA,5
Wag4bnx38zJ4ihDn8-7--A,2
Sal1p68qpTKkyd4Si8OH6g,4
EJMrzeE8fraZGiNvdPzsnQ,5
BntSl0d6YiwGR69cZs7PPg,4
q7zN2YFdNvi5mtg3uJ7tLg,2
LUqIA9m-UFaeL-huWwalPQ,3
gGA055zZCftYMMC8xEWbyg,2
MYMoho8uONfkTvaVNL-pVQ,4
eCmLyXPKBxK7p_MKmBwT9Q,1
arCvIfuSjFqqe7-wbo96nQ,3
UvcH52d-FQ3waD5Z0LmFCQ,1
69RyJsThRTlyuyVbMexYDw,2
HvbQxH7SoQIZ_v7fS7KKGQ,4
AFH56n1hVLIHQtr5BvezTQ,5
yrOE755v_7R1eMnWzf8JhA,1
SyzmdHL5CW0lEeOl86kABw,4
WQhFa6FJ2MSGGpol7oRWLQ,4
WQyGqfFKd-baBTVfZWzeTw,4
rMVi-Vn_mN_X9J1ZSl1lWA,5
RJrI3jFL7Kr8NmSSjn_kxg,5
zqyDcvVn-ygbXuB86i3y-Q,4
hvFjnlcU-Z24tDu-2Vzaow,4
gypeQSuD8-09CtzkZSWfxw,5
5NzUIglhCrq88ojer2Q2jw,4
nWf4u0Em7BCQl6kr_d_jww,3
VqutAZTwEgFj7FNoTjk3CA,2
9UyjZhGr9qVhwQzWCvElPg,1
55frSWq_Thx5iqN-S1Wd7w,5
JlNeaOymdVbE6_bubqjohg,4
U3Nkc5DkKNRpBrHmwf4qRA,5
RjbZHoxdGrl6bAsQgtJN_w,3
r5Lynj939xrF5WpVwzuzrw,5
GRjyCNh5OF6NB9JZyrNCkQ,5
ELIINdJ7w8FcfcGqoGbPoA,3
ADKS5fWw0_X-kAyxOYd19Q,5
F7dcvOgtJ2Ww3yOa6bvi2A,2
30s_GRHj2U8gTsSuhropaw,2
_WfdPyh065bo59USqPi9xQ,5
