business id,categories
eGLflouvGRveD4A9oc-AIw,"['Restaurants', 'Mexican', 'Fast Food']"
1exLF1uwlo-28uwnecsoSg,"['Bars', 'Nightlife']"
csYwiQfurNcjEoHlgfIMVA,"['Food', 'Ice Cream & Frozen Yogurt']"
2Umo6re4oAAd_GkP5RFWwQ,"['Fast Food', 'American (Traditional)', 'Restaurants', 'Burgers']"
I8RopnHROzbd-9oBk2NGXw,"['Arts & Entertainment', 'Bars', 'Social Clubs', 'Nightlife', 'Cafes', 'Restaurants']"
Wbagz9_qZe10Rq3_g1FGzg,"['Brasseries', 'French', 'Restaurants']"
4t_RBsTtU7hhVYJweh46Uw,"['Restaurants', 'Chinese']"
tYRXT7VdchMAvOUU01emMA,"['Chinese', 'Restaurants']"
042IHd5KjHiMuBtGtugO_g,"['Bars', 'American (New)', 'Restaurants', 'Nightlife', 'Breweries', 'Food', 'Burgers', 'Gluten-Free', 'Breakfast & Brunch']"
medCzwjjGeReqxOt-iPVTg,"['Mexican', 'Restaurants']"
1iL0ZmCINct2yORMvM1e0A,"['American (Traditional)', 'Mediterranean', 'Greek', 'Ethnic Food', 'Salad', 'Sandwiches', 'Specialty Food', 'Food', 'Restaurants', 'Barbeque']"
8_mXYs-ZOqDGS7ifAjaocA,"['Seafood', 'Restaurants']"
tulUhFYMvBkYHsjmn30A9w,"['Restaurants', 'Barbeque', 'Soul Food']"
0muUHGT8AYF4seJ6Z6Y3tw,"['Breakfast & Brunch', 'American (New)', 'Restaurants', 'Buffets']"
brxyBm2fBinYvQfxcmQBhg,"['Bars', 'Dive Bars', 'Nightlife']"
rwX4m8MkXbdcVFprNjX7jA,"['American (Traditional)', 'Restaurants', 'Greek', 'Sandwiches']"
ueBZ4UoRXdq1eXrlPgnf5A,"['Chinese', 'Restaurants']"
#NAME?,"['Sushi Bars', 'Japanese', 'Restaurants']"
xGWwWMMtxpbllV51XS3ktA,"['Restaurants', 'Fast Food', 'British']"
5Hq5gPxm05J9V_EhhOf54Q,"['Mexican', 'Restaurants']"
8G3A8xHq9lgTMcSqazfFaA,"['American (Traditional)', 'Restaurants', 'Cafes', 'Breakfast & Brunch', 'Lounges', 'Bars', 'Nightlife']"
duN4aePfsUHHp04NVyZ0AA,"['Bars', 'Nightlife']"
NxZIySJr3DjROJBkl_KaEg,"['Sandwiches', 'Burgers', 'Restaurants', 'Italian']"
P1Irzu4fCsOy03ffoOoySw,"['Nightlife', 'Pubs', 'Bars']"
E768vU_Q4M1lCRDAYiN4iw,"['Restaurants', 'Chicken Wings', 'Fast Food']"
M6BiGk76UgrYBM2sGPusUA,"['Restaurants', 'Chinese']"
UcIrRf2mWgqqlg-HNoDl0A,"['Chinese', 'Restaurants']"
zMfZLd5_h5W8ZVxTNoeJyQ,"['Mexican', 'Restaurants']"
a7-LY8FhQovF-_6w-mHClQ,"['Chinese', 'Restaurants']"
2QIiv57RYkHRIt1qHv2GUA,"['Bars', 'Nightlife', 'Hotels', 'Dive Bars', 'Hotels & Travel', 'Event Planning & Services']"
a2IFmm1FTeFLPDG5oP5V9w,"['Sandwiches', 'Restaurants', 'Pizza', 'Salad']"
gnfRPDNr9aRaEMDh1zAl_w,"['Fast Food', 'Burgers', 'Restaurants']"
I3dQmMkfqMsThMAuqIkooA,"['Burgers', 'Restaurants', 'Hot Dogs', 'American (Traditional)', 'Salad']"
#NAME?,"['Mexican', 'Fast Food', 'Restaurants']"
IEZRcxLrnMkc7W3q1i7d9g,"['Restaurants', 'Seafood', 'Mexican']"
mBFGYVLh588BrvfmGsOhrA,"['Noodles', 'Barbeque', 'Restaurants', 'Chinese']"
lC2hnEYBN_97HXDQnpGpZA,"['Coffee & Tea', 'Food', 'Bakeries', 'Restaurants', 'Sandwiches']"
_28WWtPWNYlxzl-GY9Gvog,"['Chinese', 'Restaurants', 'Szechuan']"
NbkMeO0_nYIiXJX76ojmcg,"['Nightlife', 'Pubs', 'Bars']"
fzRUt2RPxNRSVY-XCIGttQ,"['American (Traditional)', 'Restaurants', 'Delis', 'Sandwiches', 'Chicken Shop', 'Fast Food']"
ZtKWaiJ5DboN1A65lDNm7w,"['Nightlife', 'Bars']"
1KRnx1P4gYlkpmezGTERaA,"['Restaurants', 'Bars', 'American (New)', 'Pizza', 'Breakfast & Brunch', 'Lounges', 'Nightlife']"
lkq6i2x3vUsR7ZNrIFqoIw,"['Bars', 'Gastropubs', 'Nightlife', 'Restaurants']"
ARohEoxqg8TzA5gQfdGAZw,"['Japanese', 'Sushi Bars', 'Restaurants', 'Teppanyaki']"
JTFFtWy_chbsHTs95yD_2Q,"['American (New)', 'Sandwiches', 'Burgers', 'Cafes', 'Restaurants', 'American (Traditional)']"
Qjk0BHgRBslKxV0vxozXAg,"['Burgers', 'Fast Food', 'Restaurants']"
_vj8nh6MceJLInLoMRA38g,"['Salad', 'Soup', 'Food', 'Sandwiches', 'Restaurants', 'Bagels', 'Breakfast & Brunch']"
#NAME?,"['Arcades', 'Leisure Centers', 'Party & Event Planning', 'Amusement Parks', 'Active Life', 'Local Services', 'Bowling', 'Event Planning & Services', 'Fast Food', 'Laser Tag', 'Arts & Entertainment', 'Community Service/Non-Profit', 'Restaurants']"
dAvcyy08flqhFIzOIdg2UA,"['Restaurants', 'Sushi Bars', 'Seafood']"
hlhFGwb30sZnrx7NkDX5Kw,"['Nightlife', 'Karaoke', 'Pubs', 'Bars']"
7vvliv5R0MD7BQ2CsquhcQ,"['Breakfast & Brunch', 'Cafes', 'Restaurants']"
QVboXOy_hrsDqg3XOJK3Pg,"['Chicken Wings', 'Fast Food', 'Restaurants']"
ZZ8RrgNEmOBb6lCF62LyPg,"['Restaurants', 'Steakhouses']"
fUqTs96_C5xJWnYpYOnzjA,"['Restaurants', 'Breakfast & Brunch', 'Modern European', 'Food', 'Coffee & Tea', 'Cafes']"
yvJqxVTO_qwRGLMtUrqzQw,"['Pizza', 'Restaurants', 'Italian', 'Sandwiches']"
aabvzk7iuOaXnfwUFncLpA,"['Bars', 'Nightlife', 'Sports Bars']"
vsGoYMRvBYss3x9fn-jDzQ,"['Beer', 'Wine & Spirits', 'Food', 'Bars', 'Restaurants', 'Nightlife', 'American (New)', 'American (Traditional)']"
7w9UhH7Hz14N736FAe5_Fg,"['Fast Food', 'Restaurants']"
1qwkbN3wu3AGDxMTXVz2gA,"['Active Life', 'Event Planning & Services', 'Restaurants', 'American (New)', 'Bars', 'Golf', 'Nightlife', 'Sports Bars', 'Party & Event Planning']"
zIKVlRqz6NeK_zDvTbtX4A,"['Restaurants', 'Sandwiches', 'Fast Food']"
aD83v5anImc1vTH-bp3KBw,"['Sandwiches', 'Soup', 'Restaurants', 'Salad']"
EPyQTlCDyqlufVg_yfZ9fA,"['Restaurants', 'Fast Food', 'Chicken Wings']"
#NAME?,"['Fast Food', 'Restaurants', 'Burgers']"
lr24BCFNXmnFsIXk4utUjQ,"['Sandwiches', 'Chicken Wings', 'Pizza', 'Restaurants']"
RJEnPm-97UM7Gp5H83ZXsg,"['Japanese', 'Restaurants', 'Sushi Bars']"
iACo0RlJN6PGJez9oaK-tA,"['Breakfast & Brunch', 'Nightlife', 'American (Traditional)', 'Bars', 'Restaurants']"
peZSKlIlXBaCeEa-Bb6ndw,"['Hot Dogs', 'Fast Food', 'Sandwiches', 'Restaurants']"
1BvWaR-5EcODm59zRmNKkQ,"['Restaurants', 'Mexican']"
mSY675sCniAMhSuc7225HA,"['Sports Bars', 'Nightlife', 'Bars']"
tTKqzAAAXwiILa2QW1empg,"['Restaurants', 'Japanese']"
f5AenP5rsrnLo9tKtenIew,"['Restaurants', 'Chinese']"
xiNVGasswdb6huyky-29tA,"['Arts & Entertainment', 'Wine Bars', 'Wineries', 'Nightlife', 'Food', 'Bars']"
tstXUpIFZQ9xYejjGQrDwg,"['Restaurants', 'Salad', 'Pizza', 'Gluten-Free']"
t3Lrgt-xwwD3InAlDYhftA,"['Restaurants', 'Food', 'Sandwiches', 'Beer', 'Wine & Spirits', 'Delis']"
ErdKzeWj1B3YrpAH1dh_aw,"['Bars', 'Nightlife', 'Sports Bars']"
gb41qjfdymOAYV2HT1OTeA,"['Nightlife', 'American (New)', 'Tex-Mex', 'Restaurants', 'Bars']"
-1ea69SVW-MJsaGQrA48dQ,"['Sandwiches', 'Delis', 'Restaurants']"
ehlkCJ2QKzxnASXnDJ8goA,"['Restaurants', 'Burgers', 'Fast Food']"
ZzERMgdUTkAeFKZFDwPh-A,"['Burgers', 'Restaurants', 'Fast Food']"
4OzzW_Zw9g_rjvPlji466Q,"['Restaurants', 'Bars', 'American (New)', 'Nightlife']"
f3K2hJ2sJBCtyc1M6O2jpw,"['Restaurants', 'Mexican', 'Fast Food']"
PMI_22D7bl8MMI6mCqN2qQ,"['Seafood', 'American (Traditional)', 'Restaurants']"
__S1Mhl6Lve4IbK3p4E19Q,"['Restaurants', 'Thai', 'Chinese']"
QD0gnPAdy7w2vZZG9I41Sw,"['French', 'Restaurants']"
J9Zm8-yovNksVvLYu-7iug,"['Mexican', 'Restaurants']"
3ZQrhYY5ExaECVfbVqmyMQ,"['Chinese', 'Restaurants']"
cGQKUOAZm_VHcQOJWbatog,"['Asian Fusion', 'Restaurants', 'Chinese', 'Gluten-Free']"
lXYTzkRVMHPYGcDRc_8JvQ,"['Restaurants', 'Mexican', 'Tex-Mex', 'Fast Food']"
KZGIaF-B3KFzg_GFvF6AfA,"['Restaurants', 'Fast Food', 'Sandwiches']"
Xm0BdTIRqtTIgacx_JjICA,"['American (Traditional)', 'Dive Bars', 'Nightlife', 'Bars', 'Restaurants']"
BYc5IFQPq-PLVXnYjDp6vw,"['Sandwiches', 'American (New)', 'Restaurants']"
4SyAKQevPuB4punANp41-Q,"['Gastropubs', 'Cocktail Bars', 'Food', 'Bars', 'Specialty Food', 'Mexican', 'Restaurants', 'Nightlife']"
m-tOkwXdW0r4u_NG8w_ZXA,"['Restaurants', 'Chinese']"
HhOrlpKaBq27qrKkFzqvBA,"['Nightlife', 'Lounges', 'Bars']"
eMP3ffj6Zr7o3tY2G6EgSQ,"['Restaurants', 'Bars', 'Italian', 'Tapas/Small Plates', 'Nightlife']"
taet5lzHXhUGGkPrWcfmsg,"['Restaurants', 'Chinese']"
XFFRWQjmc41_5iuxI12xgQ,"['Restaurants', 'Sandwiches']"
XHcuFkQaZltjjZmHRR9b-w,"['Hot Dogs', 'Restaurants', 'Burgers', 'Fast Food']"
zkDAtB72vniaYCCJ_I4Xmw,"['Nightlife', 'Food', 'Event Planning & Services', 'Flowers & Gifts', 'Gift Shops', 'Champagne Bars', 'Shopping', 'Beer', 'Wine & Spirits', 'Bars', 'Local Services']"
SMC0yXThEmpCrW0BwaE6cg,"['Restaurants', 'Seafood']"
wTKMQD3nOwEKGZmtiiiGXA,"['American (Traditional)', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Cafes']"
BF1orcrZTPLUOx-tRKcAGA,"['Restaurants', 'Fast Food', 'Tex-Mex', 'Mexican']"
7sGcBZwkD4yFLiBLS1WKgA,"['Salad', 'Sandwiches', 'Restaurants', 'American (New)']"
qGLEE1yA1bK0YdlGI-S39A,"['Chinese', 'Restaurants']"
Q283sagGad1VlOncWykBKQ,"['Sandwiches', 'Restaurants', 'Food', 'Fast Food']"
vs4buLuW54KW1aZFNe59bQ,"['Bars', 'Nightlife', 'Restaurants', 'Pizza', 'Pubs']"
XggkcoE3CtN39CnuQpOf3g,"['Restaurants', 'Delis']"
L8xcyoyugR6xK1QmBkyfyg,"['Food Trucks', 'Restaurants', 'Ramen', 'Food', 'Japanese']"
8vkFJ_kA8XxDyjHfmsdEOg,"['Restaurants', 'Fast Food', 'Hot Dogs', 'Burgers']"
w5-llUi5t59YZRI_dOSi0w,"['Nightlife', 'Bars', 'Canadian (New)', 'Restaurants', 'Lounges', 'American (New)', 'Diners']"
21sGRVR7HEs_t6PdB9tGMw,"['Salad', 'Restaurants', 'Pizza', 'Burgers']"
vAUDxhbsWZKI8NJlsYwCMA,"['Asian Fusion', 'Do-It-Yourself Food', 'Vegetarian', 'Food', 'Vegan', 'Gluten-Free', 'Restaurants']"
T67VqyRbY8zF3C4KZNQnyg,"['Nightlife', 'Bars', 'Sports Bars']"
TPiYeUu9ICo_VYLE1z6clQ,"['Bars', 'Nightlife', 'Dance Clubs', 'Lounges', 'Cocktail Bars']"
t2ove_hAeJ1Bqiuu7PlHwQ,"['Tapas/Small Plates', 'Burgers', 'Salad', 'Restaurants', 'Hot Dogs', 'Tapas Bars']"
RHOMlCOwON4Uq-xvShRFWw,"['Restaurants', 'Fast Food', 'Burgers']"
p_V8gH43zZx0Gh_EA__hdg,"['Restaurants', 'Donuts', 'Sandwiches', 'Coffee & Tea', 'Food']"
t-rivl_ISXvrh829BkRFKg,"['Mexican', 'Restaurants']"
aFzKjg_Q_k8w5Rjh0x8yVQ,"['Fish & Chips', 'Seafood', 'Restaurants']"
0Uj7p_fjA0HPIVXR2Ru1eg,"['Restaurants', 'Cafes']"
CSKLjqgN3ZsrihIvPsz5cA,"['Nightlife', 'Burgers', 'American (New)', 'Bars', 'Restaurants', 'American (Traditional)']"
J_0Zil4gNCsOz4T8mMVeUA,"['Pizza', 'Italian', 'Vegetarian', 'Restaurants']"
Noz9c7zcgJPKyi49DoXNRA,"['Sandwiches', 'Pizza', 'Food', 'Restaurants', 'Chicken Wings', 'Beer', 'Wine & Spirits']"
MDtMV0ld7q0BsQPKNIxGrQ,"['Restaurants', 'Food', 'Fast Food', 'Burgers']"
Z63YDJGGJjkp6G2XgZOxfQ,"['Food', 'Cafes', 'Organic Stores', 'Bakeries', 'Restaurants']"
OCxl56kc8QcxxA-uLxNfIw,"['Fast Food', 'Chicken Wings', 'Restaurants']"
jpn329BeGpfAa9n1uPYOrA,"['Buffets', 'Italian', 'Breakfast & Brunch', 'Food', 'Diners', 'Restaurants']"
a-1xCtrEkpiwOPuKKWosZQ,"['Gelato', 'Desserts', 'Ice Cream & Frozen Yogurt', 'Food']"
BaaG4feI8yraphIcZ2YPMA,"['Ice Cream & Frozen Yogurt', 'Food', 'Burgers', 'Restaurants']"
iVxtmA5K0YHUVqeYuZ41KQ,"['Sushi Bars', 'Restaurants']"
_dcX-gXs3VxTBmURWdnTOw,"['Nightlife', 'Wine Bars', 'Event Planning & Services', 'Steakhouses', 'Restaurants', 'Venues & Event Spaces', 'Breakfast & Brunch', 'Bars']"
tS65WnHV0QSJvjy9zHS8rg,"['Food Trucks', 'Caterers', 'Food', 'Event Planning & Services']"
sApZGFIvZEiBZRSgzcNWlQ,"['Sandwiches', 'Italian', 'Restaurants', 'Pizza']"
ST66dWiUqYnvrD7zT4QBNw,"['Restaurants', 'Mexican']"
9zclqTtkncm_ayNJ58iJbg,"['Restaurants', 'Mexican']"
zV38gkkEeJ4cVRlSWWQTfQ,"['Italian', 'Ice Cream & Frozen Yogurt', 'Restaurants', 'Creperies', 'Food']"
P5NfFdOUSyhEjbMlfnxPpA,"['Restaurants', 'Chinese', 'Dim Sum', 'Vietnamese']"
DuMWyxL4DMcy5A8MXD_67w,"['Bars', 'Nightlife', 'Restaurants', 'Pubs', 'American (Traditional)', 'Arts & Entertainment', 'Jazz & Blues']"
ts4oBmF0ObxMcBb7Rm3tSA,"['Restaurants', 'Chinese', 'Japanese']"
2HxaDXZmAOH6LiuzGgNdPA,"['Burgers', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch']"
f4wR4t1uXCXFY7xBslzMcw,"['Sandwiches', 'Food', 'Burgers', 'Restaurants', 'Ice Cream & Frozen Yogurt']"
nPB_oUbkXcgOiLYVmYrjog,"['Caterers', 'Restaurants', 'Southern', 'Event Planning & Services', 'Barbeque']"
TZOiMROeIalOC_3Atb8a8A,"['Restaurants', 'Japanese', 'Tapas/Small Plates', 'Korean']"
s6L6SdVYhPcOQEDmNIg1-g,"['Chinese', 'Restaurants']"
sav06dz4_9fJA0YaSI2V3Q,"['Restaurants', 'Fast Food', 'Sandwiches']"
xmARZ_MuSfrQCXP4e8RQjg,"['Restaurants', 'Gluten-Free', 'Italian', 'Pizza']"
LgYC6Y9WPlmLROJuFPaqmA,"['Caterers', 'American (New)', 'Event Planning & Services', 'Food Delivery Services', 'Food', 'Restaurants', 'Barbeque']"
HmeRzfULqmvcx_3TRe_tBw,"['Restaurants', 'Mexican', 'Seafood']"
NvSJGiGwNBwjYi3m0hP38g,"['Restaurants', 'Burgers', 'Fast Food']"
JyeF41i3hQ2LE5Sc9jT7nQ,"['Restaurants', 'Event Planning & Services', 'Food Trucks', 'Caterers', 'Barbeque', 'Food']"
ufpgVs_7AmQWb4UzlSgSUQ,"['French', 'Restaurants', 'Cafes']"
mgLKu6pLiXEC_KdpdRDAvg,"['Chinese', 'Restaurants']"
1hfYBwAI7pFz50l5n4JpqQ,"['Delis', 'Beer', 'Wine & Spirits', 'Sandwiches', 'Food', 'Restaurants', 'Street Vendors']"
1BM4iXyCU-dIRnNQw-JtmA,"['Burgers', 'Restaurants', 'Fast Food']"
#NAME?,"['Mexican', 'Breakfast & Brunch', 'Sandwiches', 'Salad', 'Restaurants']"
f2NIiS96ouu_Jwc9GyAYzA,"['Restaurants', 'Sandwiches']"
NOOReNhAvrGhbJswO5LAiw,"['Restaurants', 'Vegetarian']"
R13VkcyUIU3xG2fRFbBvBA,"['Sandwiches', 'Salad', 'Soup', 'Restaurants']"
QsMR_Fp9YRtDegThsOgFLA,"['Restaurants', 'Asian Fusion']"
VUDwlypqw1-DTK_lfEP4jg,"['Restaurants', 'Chinese', 'Buffets']"
GgocFk6T_aU0VCk8PLiSEQ,"['Pubs', 'Brasseries', 'Bars', 'Nightlife', 'Restaurants']"
lJ0_Xl6aDdfvnbTvLIy9Yw,"['Event Planning & Services', 'French', 'Restaurants', 'Food', 'Caterers']"
izOvku5li7kyzY76UzLP2g,"['Restaurants', 'Chinese']"
50tjBMTlIbFBxjTRXAVZHQ,"['Food', 'Bagels', 'Donuts', 'Coffee & Tea']"
4VjrVv-PBuG-al5JnUUIGg,"['Personal Chefs', 'Do-It-Yourself Food', 'Mexican', 'Caterers', 'Restaurants', 'Food Stands', 'Food', 'Food Trucks', 'Event Planning & Services']"
Pw2ti1aFvhECxTEeQOrbeQ,"['Food', 'Cafes', 'Beer', 'Wine & Spirits', 'French', 'Restaurants']"
vXjr2s7hBIynLGQINbMavw,"['Steakhouses', 'Canadian (New)', 'Restaurants', 'Seafood']"
57dbqYYLpyvTH5RRKkIWrg,"['Fast Food', 'Tex-Mex', 'Mexican', 'Restaurants']"
B2S7o3tImoCPrDVvJikVpw,"['Books', 'Mags', 'Music & Video', 'Coffee & Tea', 'Bars', 'Shopping', 'Venues & Event Spaces', 'Restaurants', 'Event Planning & Services', 'Nightlife', 'Food', 'Bookstores', 'Arts & Entertainment', 'Hookah Bars']"
AZldShftFvgvSejj-p20hg,"['Caterers', 'Event Planning & Services']"
0LxAyxAnnCXq3KdLlq-APg,"['Food', 'Vegetarian', 'Juice Bars & Smoothies', 'Restaurants', 'Diners']"
KapTdGyGs7RK0c68Z6hhhg,"['Japanese', 'Restaurants']"
Y-omMxOCDSYd7jbo1PSCig,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']"
jRmDrZt6w5cKTJTDfX2X2A,"['Event Planning & Services', 'Caterers', 'Italian', 'Restaurants']"
JOUZELoB9gj-2T5n-BrlSg,"['Restaurants', 'Fast Food', 'Food', 'Burgers']"
yrlxHcc2OzN3-8-nTGzUbQ,"['Restaurants', 'Food', 'Grocery', 'Delis']"
m9idUZWCBQB_owyaSeO2dw,"['Mexican', 'Food', 'Restaurants']"
AHeH9lMFoEbgUEyWSosSMQ,"['Restaurants', 'Sushi Bars', 'Japanese']"
vPbLcP6LlO60eezfCG4kzw,"['Restaurants', 'Cafes', 'Sandwiches']"
i1t1vBPEWkjPVEW9OoDH2A,"['Italian', 'Restaurants', 'Pizza', 'Chicken Wings']"
OmZ_Ub_0egPc6eDPD1OWSw,"['Greek', 'Caterers', 'Event Planning & Services', 'Restaurants']"
MSPxscoI0criVI1EhBmf5A,"['Restaurants', 'Cafes', 'Sandwiches', 'Breakfast & Brunch']"
TWFSNFoawW-m4Fe9MGINzA,"['Fast Food', 'Food Delivery Services', 'Kebab', 'Restaurants', 'Food']"
eh5mQVLcfIFRaAXF6IAfSg,"['Restaurants', 'French']"
jzveTy7ogH7cg9axZ78ENg,"['Japanese', 'Restaurants']"
bl2U-rhPusg5BtgORlZTEg,"['Chinese', 'Restaurants']"
astpBnUjzZEQEAvgn_113Q,"['Shopping', 'Toy Stores', 'Hobby Shops', 'Cafes', 'Restaurants']"
0DyDT4NJNaIuDpT7nTIjxg,"['Caterers', 'Pakistani', 'Indian', 'Himalayan/Nepalese', 'Event Planning & Services', 'Restaurants']"
oj8qk3W7O9oq15VIs-vYJQ,"['Bars', 'Nightlife', 'American (Traditional)', 'Restaurants']"
bht7vUAOOD7uY4_6YRnVAw,"['Restaurants', 'Delis', 'Event Planning & Services', 'Caterers']"
FG7bylPDXGviq-KJrT57dw,"['Bars', 'Dive Bars', 'Nightlife']"
ZOpiqtjJlcC8-VctNHE8xg,"['Bakeries', 'Food', 'Donuts', 'Sandwiches', 'Restaurants']"
mu1eSL6FyJrGAFxwa-geNQ,"['Restaurants', 'Lounges', 'Bars', 'Nightlife', 'Mediterranean']"
ropJyZdmv6NeDU2Vz1I_Hg,"['Chinese', 'Restaurants']"
OumGHdbdp7WgyYMhcAdjhw,"['Bars', 'Nightlife', 'Burgers', 'Restaurants', 'Chicken Wings', 'Sports Bars', 'American (New)']"
8cGOBAV7s7Z_dXcmt4BGfg,"['Bars', 'Sports Bars', 'Nightlife']"
EkQ0z6phMRaKFHT--6SzlA,"['Nightlife', 'Bars']"
bRy4yyU0XXcOJRX5tGQ_dg,"['Restaurants', 'Szechuan', 'Chinese', 'Cantonese']"
4WGhJKDcOccXhftoAwagJw,"['American (Traditional)', 'Fast Food', 'Restaurants', 'Chicken Wings']"
vpBwJ46ubkaaXyEPiHqCZA,"['Chicken Wings', 'Desserts', 'Hot Dogs', 'Restaurants', 'Food']"
8acAXGC76yeHrk1iGYN0cg,"['Restaurants', 'Bars', 'Italian', 'Nightlife']"
UbycymnVPeXDpKCgMssZhA,"['Italian', 'Delis', 'Restaurants']"
7qnFJVAAmSYmmzC9kio-4w,"['Fast Food', 'Mexican', 'Restaurants', 'Tex-Mex']"
xG43O3xNZUiQ-wgBkofH6g,"['Pubs', 'Bars', 'British', 'Restaurants', 'Nightlife']"
gyd70g-KwWuo0ogdatiabA,"['Restaurants', 'American (New)', 'Bars', 'Nightlife', 'Dive Bars']"
zPDCoF2DVjXSs6kmFqlF5A,"['Caterers', 'Event Planning & Services', 'Sandwiches', 'Restaurants']"
EHDcxAlrrP4VPiZuQlrIrg,"['Mexican', 'Restaurants']"
ZsXooo1ndVmHWb9KZfvkaQ,"['American (Traditional)', 'Sandwiches', 'Fast Food', 'Restaurants']"
HpK1ILGUm5W129toiRSsXw,"['Mexican', 'Restaurants']"
Dch8nktcBBIphMdzspp_Ew,"['Restaurants', 'Fast Food', 'Pizza']"
ktQXl0vF1qRc54hBNnk7BA,"['Nightlife', 'Bars', 'Restaurants', 'Cocktail Bars', 'American (Traditional)', 'American (New)']"
1NpsjELTAt4jLl8bSqTArg,"['Mexican', 'Fast Food', 'Restaurants']"
qrf97PrlW4JSinJ7FWoQHg,"['Nightlife', 'Pubs', 'Bars']"
cdJDKOB0Todcqnv6CiOQTg,"['Restaurants', 'Japanese', 'Chinese', 'Thai']"
hMAw6C_-67QgvkGVLaErEg,"['Event Planning & Services', 'Bars', 'Hotels', 'Hotels & Travel', 'Automotive', 'Flowers & Gifts', 'Auto Repair', 'Pubs', 'Gift Shops', 'Nightlife', 'Shopping']"
QkG3KUXwqZBW18A9k1xqCA,"['Seafood', 'Restaurants', 'American (Traditional)']"
ScT2XD3TvieGPbTjCNplHg,"['Cafes', 'Restaurants']"
4OC7Iv90VzGGovMdbE6Lhg,"['Japanese', 'Restaurants', 'Sushi Bars']"
ktAYPbPwmV7cWH-RWwihpA,"['Steakhouses', 'Restaurants']"
4RhyluqR0eXERECBLallXQ,"['Specialty Food', 'Candy Stores', 'Food', 'Food Trucks', 'Ice Cream & Frozen Yogurt']"
i2Fd0dl39BZ8nVxBnSPsKg,"['Restaurants', 'Sandwiches', 'Salad', 'Pizza', 'Chicken Wings']"
YEJLcc9IADrS6uYnEk9WnA,"['Kosher', 'Delis', 'Restaurants']"
V48sDS4bUB1H31NEXU1nZg,"['Soup', 'Chinese', 'Restaurants']"
VlyaXele2Ln8GL_Bd9ld6A,"['Wine Bars', 'Nightlife', 'Beer Bar', 'Beer', 'Wine & Spirits', 'Bars', 'Food', 'Food Trucks']"
0XMOCF8omuTYfhkNRz1xMw,"['Fast Food', 'Sandwiches', 'Restaurants']"
MVLZqbw6vOkCjFApRBlSfQ,"['Mexican', 'Restaurants']"
cz6BqzzzcgO7FoWGzbQgcg,"['Dance Clubs', 'Nightlife', 'Bars', 'Lounges', 'Gay Bars']"
j5vOCZEmyEvZa9QBvoUUcQ,"['Restaurants', 'Sandwiches']"
2gCvukOcIHW4ehqpwoNlcA,"['Restaurants', 'Barbeque']"
XJbTtaUgBCXZhhWt1_rYqA,"['Chinese', 'Restaurants', 'Seafood', 'Buffets']"
ZP_1K8uC-YGbdPQ0KfNJog,"['Gastropubs', 'Breweries', 'Bars', 'Food', 'Restaurants', 'Nightlife']"
z4TX4AepJcuhFFleFq9GzA,"['Bars', 'Lounges', 'Nightlife', 'Adult Entertainment']"
OACjhgf8nnYGzFnOhA7uhg,"['Mexican', 'Restaurants']"
fMtJHpD-l0GGFKr5xnbWnQ,"['Vegetarian', 'Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Wineries', 'Arts & Entertainment', 'Food', 'Gastropubs', 'Beer', 'Wine & Spirits']"
9Lu2VvdAPswV-RRiQFfXXQ,"['American (New)', 'Fast Food', 'Restaurants', 'Breakfast & Brunch', 'Sandwiches', 'Burgers']"
4dsyUgQ-kg1NoPe11XgKgQ,"['Bars', 'Dive Bars', 'Nightlife']"
J1NQNefrN04g3idH0EBLfQ,"['Gun/Rifle Ranges', 'Specialty Schools', 'Bars', 'Nightlife', 'Hookah Bars', 'Education', 'Shopping', 'Guns & Ammo', 'Firearm Training', 'Active Life', 'Airsoft']"
NMQb_TvWEOGkaZDrNC03wA,"['Asian Fusion', 'Taiwanese', 'Chinese', 'Restaurants']"
axJFWAeEJ-kRs8LFy8ow1A,"['Restaurants', 'Mediterranean', 'Bars', 'Nightlife']"
nXyI2Jg-yMNIVTmmh3kDMA,"['Cafes', 'Restaurants']"
HgL6gGEGoAUBKGrT6BXU4Q,"['Restaurants', 'Chinese', 'Bars', 'Pan Asian', 'Singaporean', 'Nightlife']"
zfiSQ1dl3vTJ-og96eqXGA,"['Chinese', 'Restaurants']"
XBIgiDL_sXYOroaX4ULaUw,"['Fast Food', 'Restaurants', 'Burgers']"
go623pgRx2nfIpsV4ePHXg,"['Chinese', 'Restaurants']"
WzWNhdIzNW_BRGXk74WQeg,"['Delis', 'Restaurants', 'Food']"
4hp_MkR3ZmxnJatmBH0E1Q,"['Food Delivery Services', 'Restaurants', 'Food', 'Delis', 'Sandwiches']"
lu3eprrEXNLQFDlzmQ7OfQ,"['Breakfast & Brunch', 'Salad', 'Restaurants', 'Burgers', 'Bars', 'Arts & Entertainment', 'Gastropubs', 'Pubs', 'Sports Bars', 'Nightlife']"
gae9LAyt7Qvf_OgAkWASxA,"['Italian', 'Bars', 'Caterers', 'Food', 'Pizza', 'Event Planning & Services', 'Nightlife', 'Restaurants']"
0nDFh6zFNbpqgarFIU0P8w,"['Restaurants', 'Cafes']"
